Ozone,Nitrogen Oxide,PM2.5,PM10
16.00125,77.63273,26.3,35.84
7.65,77.13381,23.948,29.018
9.5625,76.33553,21.752,27.29
12.57469,77.78241,20.363,26.673
8.415,92.70027,18.109,24.44
11.66625,77.63273,20.781,28.543
9.22781,89.10801,21.502,30.86
7.17188,88.70887,21.467,29.545
10.27969,82.82155,21.781,30.33
11.04469,85.71532,22.116,29.405
9.13219,92.65037,25.106,32.9
8.51063,80.82585,22.531,30.358
12.81375,61.71702,25.948,34.995
9.13219,53.33508,26.724,34.245
8.46281,40.11357,26.727,35.81
9.37125,33.32819,33.545,41.313
12.67031,30.78367,34.302,40.76
13.91344,21.60345,40.095,46.675
16.20844,22.00259,49.448,56.423
20.98969,13.92001,49.816,58.688
17.11688,15.21721,50.116,59.618
31.93875,6.58581,32.844,41.085
44.22656,6.13678,17.318,23.418
56.03625,3.25964,13.493,19.003
62.22,4.59011,9.19,14.263
4.25531,67.00563,12.764,15.993
5.68969,70.14886,14.991,19.705
6.12,69.00133,16.335,20.77
6.885,64.06197,16.243,21.118
10.75781,58.92304,16.894,21.73
14.05688,58.47401,19.55,24.768
18.98156,59.32218,18.326,23.425
27.34875,50.89035,14.052,18.27
26.10563,55.8796,11.826,16.04
22.99781,55.68003,12.231,15.885
20.41594,51.83831,11.519,15.118
17.595,58.92304,15.849,21.36
13.005,70.24864,18.653,25.695
14.00906,73.69122,18.474,25.188
14.10469,76.38542,18.344,24.205
12.81375,80.82585,18.974,24.535
14.58281,81.87359,17.635,21.853
17.64281,71.34628,16.635,20.348
12.00094,74.5394,14.427,17.025
5.06813,83.8194,15.252,17.835
5.45063,81.1751,21.024,24.54
6.31125,82.07316,21.757,25.215
11.22,84.9503,21.283,24.623
4.08,85.8151,21.741,25.838
33.85125,3.14323,27.602,34.783
41.40563,3.09334,27,35.84
44.41781,2.6942,27.703,36.27
48.33844,3.29291,28.354,37.788
43.70063,10.47743,28.451,38.543
47.66906,10.42753,28.804,39.943
44.37,15.26711,28.781,43.115
41.11875,19.10883,27.679,42.365
42.12281,19.20861,24.276,35.115
39.82781,30.43443,25.201,34.915
46.42594,20.15657,26.288,40.745
39.82781,21.45378,24.33,36.075
36.28969,17.01334,22.215,33.19
30.07406,23.74883,17.826,25.503
28.25719,26.39313,13.535,18.118
26.67938,31.03314,10.962,16.148
26.96625,39.56475,8.504,11.168
26.10563,44.554,7.676,9.511
24.43219,43.85551,6.506,8.593
10.51875,54.63229,5.585,7.409
8.12813,58.97294,7.298,9.886
5.78531,63.51315,8.163,11.606
14.9175,60.07057,9.881,12.62
3.9525,64.9933,13.785,17.848
33.42094,28.13937,10.851,15.89
39.06281,37.36948,8.429,12.43
38.48906,36.27185,12.294,17.333
31.365,66.15746,35.658,42.15
31.26938,88.35962,42.024,49.73
27.25313,97.04091,41.59,50.273
27.1575,78.73037,32.394,44.055
34.425,57.27659,21.135,32.535
28.40063,48.14626,19.875,30.798
23.14125,51.48906,25.097,38.61
31.12594,44.90325,29.679,44.808
30.83906,29.38668,17.649,30.93
31.98656,28.18926,21.646,37.178
37.15031,17.01334,22.104,40.483
35.52469,12.97205,23.262,35.583
37.43719,11.22581,24.797,36.43
35.52469,15.21721,24.413,34.405
37.91531,10.27786,29.67,40.558
28.92656,15.86582,28.047,36.188
14.20031,31.58195,22.469,27.548
15.96938,29.73593,26.278,30.305
35.23781,13.02194,31.321,34.82
65.28,3.19312,38.689,46.643
37.8675,1.66308,28.724,40.68
35.04656,6.13678,16.953,22.933
48.67313,2.84387,17.531,23.888
63.20813,4.29076,13.597,18.535
53.98031,15.41678,10.202,13.25
40.30594,29.13722,6.449,9.613
32.94281,42.25895,8.393,12.977
16.065,63.8624,7.88,12.141
15.34781,60.91874,8.687,12.665
21.0375,47.59745,5.937,12.235
14.535,52.78627,5.138,10.213
10.23188,52.33723,5.598,8.929
19.60313,38.91615,5.553,10.618
23.76281,25.74453,8.307,16.648
0,35.37378,0,0
22.75875,42.00949,10.67,16.438
16.68656,43.75572,9.961,13.888
24.43219,39.36518,11.304,14.988
26.15344,42.80777,18.132,23.373
18.69469,43.65594,20.104,24.873
10.66219,56.77767,22.908,28.328
8.89313,58.37423,21.658,27.05
8.98875,70.79746,23.495,29.628
13.3875,59.67143,18.061,24.038
10.71,35.32389,14.191,20.265
12.81375,35.87271,5.684,10.344
15.49125,35.77292,5.285,9.594
23.95406,31.88131,4.846,10.355
45.56531,19.85722,7.158,12.055
25.81875,44.05508,4.302,8.421
7.74563,67.90369,3.16,6.582
2.72531,78.03187,2.961,6.088
6.83719,75.93639,3.16,6.241
4.59,79.828,2.964,6.451
1.48219,84.468,2.738,5.208
1.38656,75.88649,2.874,5.305
4.11188,59.47186,3.622,7.105
4.9725,61.06842,3.465,7.312
4.92469,55.82971,4.28,8.991
5.30719,52.68648,3.852,7.869
5.64188,53.48476,3.411,5.887
8.65406,52.93594,4.098,6.704
4.39875,54.83186,5.199,8.508
4.39875,52.83616,5.343,9.311
5.54625,46.94884,7.422,10.695
9.37125,36.12217,8.36,12.413
9.41906,30.03529,9.307,13.955
14.9175,25.61148,11.07,18.005
27.73125,9.37979,14.639,20.448
44.89594,39.2654,9.808,14.33
27.44438,65.50885,7.07,10.837
33.18188,57.17681,7.673,12.698
29.02219,65.8581,7.379,12.278
30.12188,71.29638,6.809,11.61
23.23688,86.76306,6.957,13.72
21.94594,88.40951,6.869,14.295
12.00094,92.30113,5.586,10.958
7.79344,93.04951,4.365,9.434
14.77406,77.8323,4.037,9.122
27.58781,58.92304,3.975,8.317
26.34469,54.08347,4.025,8.225
15.92156,56.12906,3.873,7.76
29.4525,42.20906,5.479,10.56
40.44938,34.27615,7.307,12.235
53.40656,20.30625,9.672,14.965
30.36094,14.91786,8.574,14.283
19.60313,13.72044,7.336,11.453
25.6275,9.67915,6.76,11.303
23.715,3.9914,5.792,9.762
19.45969,7.23441,5.573,9.307
16.01719,14.91786,5.605,9.153
13.515,27.075,5.453,9.144
13.1325,27.27457,5.637,9.78
0.66938,76.33553,5.848,8.658
4.78125,71.69552,5.049,7.938
5.97656,62.76477,5.957,8.934
8.415,59.17251,7.334,11.545
10.56656,54.83186,7.312,11.805
14.67844,56.42842,5.89,9.488
14.48719,58.27444,6.512,10.932
13.005,65.35918,7.767,13.465
12.09656,65.95789,8.308,13.995
10.80563,66.60649,7.916,13.24
8.27156,62.11616,7.247,14.073
10.61438,60.76907,7.206,12.613
9.08438,52.13766,8.497,13.398
9.41906,51.73852,13.408,17.995
11.57063,48.34583,10.206,14.608
18.21656,28.48862,13.601,18.91
23.57156,30.43443,18.585,23.568
20.36813,35.42368,20.425,27.313
18.21656,32.72948,21.403,28.725
13.57875,34.82497,22.828,31.493
12.6225,38.91615,22.649,26.638
19.79438,30.08518,23.354,27.438
24.99,33.12862,20.932,25.263
40.22625,25.34539,18.13,22.383
9.70594,45.95099,12.545,21.833
13.14844,49.94239,12.67,22.95
11.33156,52.18756,12.342,21.39
9.03656,59.07272,12.208,22.328
9.46688,60.71917,12.064,22.235
10.18406,60.91874,11,20.833
7.45875,61.06842,10.278,19.388
11.42719,60.07057,10.316,20.11
9.27563,58.97294,11.066,21.328
10.27969,59.37208,12.271,25.338
7.93688,58.27444,12.42,26.663
8.55844,56.42842,11.84,24.738
10.13625,56.42842,11.488,23.548
13.48313,56.37853,11.34,21.063
14.34375,55.63014,11.118,19.505
14.20031,57.72562,7.71,13.227
17.54719,48.5454,5.786,9.131
14.72625,51.98799,3.226,6.008
12.90938,55.18111,2.486,4.175
5.7375,68.25294,2.316,4.568
2.24719,69.55015,2.64,3.866
2.86875,66.5566,2.327,3.711
3.63375,73.04262,3.069,4.202
0.06375,74.37309,3.701,5.608
4.11188,59.52175,8.15,12.15
7.74563,57.92519,8.057,12.118
11.52281,63.01423,13.564,20.063
14.58281,64.511,13.682,21.185
11.80969,68.95144,11.922,21.28
12.6225,72.59359,11.913,21.608
14.82188,74.88864,11.889,22.053
16.49531,76.98413,11.854,24.198
11.23594,79.87789,10.281,20.98
9.99281,75.88649,10.767,22.893
9.18,71.64563,11.663,23.185
9.22781,65.2095,11.851,22.933
7.79344,58.12476,11.988,23.405
8.7975,53.48476,12.375,24.858
8.65406,48.64519,11.719,22.928
13.14844,41.41078,12.276,22.48
12.67031,42.45852,12.295,23.568
13.81781,48.04648,12.642,24.795
9.80156,52.93594,12.335,22.83
6.07219,49.59315,13.158,26.085
9.70594,33.37808,12.382,23.19
7.55438,40.11357,12.601,23.653
10.71,42.37536,12.632,23.8
7.65,43.9054,12.644,23.425
21.18094,38.41723,13.224,25.338
16.92563,39.2654,10.399,18.25
14.77406,45.50196,10.186,18.633
13.33969,49.59315,10.436,20.063
15.53906,47.74712,10.87,20.555
19.22063,51.63874,12.026,21.705
44.13094,33.97679,15.403,27.495
31.31719,45.10282,14.769,28.765
27.30094,46.69938,15.514,28.385
23.18906,51.04003,15.175,29.073
16.83,49.19401,13.578,26.265
14.00906,45.05293,12.16,24.073
14.86969,39.36518,11.201,21.018
11.95313,37.2697,10.297,19.37
15.58688,37.86841,9.523,19.428
16.35188,38.01809,8.738,15.028
18.55125,41.9097,8.624,14.9
16.16063,44.35443,7.9,13.848
13.62656,49.59315,7.47,12.39
7.31531,54.43272,6.659,11.298
2.19938,64.26154,5.413,8.622
3.49031,58.97294,5.891,8.803
5.03625,60.66928,8.112,11.32
2.35875,61.60061,8.185,12.063
16.25625,35.9226,8.849,14.458
12.38344,49.59315,7.958,13.66
11.90531,54.68218,8.307,14.945
15.3,58.12476,9.832,17.755
14.05688,63.76262,11.078,21.748
10.99688,71.1966,11.212,20.388
12.6225,83.66972,8.976,16.293
10.66219,84.26843,8.798,16.6
9.18,79.77811,9.214,17.538
14.05688,72.69337,10.109,19.263
9.99281,71.64563,9.712,18.793
6.21563,63.8624,9.282,17.275
8.60625,55.8796,8.859,15.695
8.12813,49.04433,7.766,16.153
11.95313,41.31099,8.286,17.973
13.86563,37.02024,8.739,18.123
18.7425,35.62325,9.076,17.945
22.23281,34.52561,9.341,18.435
17.45156,33.97679,9.778,20.193
8.0325,35.57335,9.386,15.255
10.37531,32.72948,9.821,15.76
8.94094,33.52776,9.366,15.045
10.13625,38.31744,10.503,17.203
14.34375,42.37536,13.408,23.215
24.71906,38.86626,14.566,21.4
25.57969,44.05508,14.321,20.918
21.0375,39.86411,15.061,22.193
18.7425,40.36303,14.941,20.803
18.21656,45.75142,14.91,21.748
14.535,52.48691,13.429,19.9
13.19625,56.27874,12.953,20.893
17.54719,66.40692,13.014,19.733
17.69063,66.15746,13.703,19.735
19.79438,60.07057,14.201,20.49
15.44344,63.41337,13.922,21.405
12.67031,60.81896,13.212,21.69
9.5625,54.33293,12.33,20.175
9.27563,47.69723,11.205,18.6
8.74969,41.80992,12.248,19.32
10.27969,44.30454,12.127,18.223
10.23188,50.14196,11.566,17.01
9.22781,50.49121,10.078,14.75
8.415,51.73852,10.184,16.228
6.02438,43.40648,8.638,14.175
6.21563,47.8968,9.785,15.825
6.5025,50.14196,11.88,17.993
11.6025,42.17579,9.971,15.263
10.77375,35.85608,8.526,13.66
22.23281,34.82497,12.239,16.878
18.16875,46.40003,11.788,16.653
25.38844,43.35658,12.491,17.303
34.37719,35.42368,23.047,31.125
29.21344,43.15701,28.344,42.05
19.02938,56.92734,10.573,15.025
12.52688,62.01638,11.328,16.855
8.70188,70.94714,12.165,18.49
9.75375,72.79316,11.951,17.45
10.18406,77.13381,11.545,16.608
8.7975,74.4895,11.552,16.263
10.13625,67.10541,12.031,18.065
10.90125,54.13336,14.988,20.813
7.21969,46.49981,15.017,22.743
4.39875,40.26325,13.901,19.823
5.06813,40.76217,12.743,18.178
4.9725,42.15916,12.755,17.49
5.49844,40.46282,13.637,18.363
3.92063,40.81207,14.41,19.503
4.35094,42.50841,15.076,20.46
8.65406,44.10497,15.104,20.9
16.20844,35.82282,16.267,23.228
17.02125,41.0449,15.153,22.045
19.69875,39.71443,13.974,20.673
35.76375,32.77937,7.826,17.92
36.43313,40.01379,7.174,11.863
49.82063,29.78582,8.404,15.73
37.24594,37.46927,6.955,13.538
17.54719,60.96864,6.25,13.8
19.84219,62.76477,6.636,15.658
15.44344,76.5351,7.312,14.437
10.56656,83.61983,4.664,13.033
9.46688,80.27703,4.795,12.964
13.67438,71.89509,5.217,13.278
10.90125,68.45251,5.295,16.013
13.91344,54.83186,6.744,17.27
13.62656,47.99659,7.039,17.935
19.26844,37.21981,7.994,20.37
19.69875,33.42798,7.774,17.765
22.32844,24.39743,9.095,22.308
25.67531,19.50797,8.761,18.243
27.39656,20.80517,10.163,21.64
22.37625,20.70539,9.409,20.198
14.43938,27.64045,7.819,14.183
10.3275,29.38668,6.987,10.171
10.61438,33.07873,6.458,9.761
13.8975,34.12647,6.646,9.98
18.615,30.13507,7.951,13.075
22.99781,26.14367,4.048,8.117
23.66719,33.32819,3.951,8.347
21.70688,38.26755,5.27,10.998
16.83,47.09852,6.435,11.63
7.55438,60.12046,4.021,7.744
7.55438,58.77337,5.647,10.599
11.28375,56.97724,4.562,9.583
15.15656,56.12906,3.395,9.777
13.05281,51.28949,4.428,11.703
15.3,40.51271,5.298,12.718
9.61031,40.26325,6.104,13.385
7.07625,43.30669,8.054,13.243
11.76188,39.36518,10.727,18.44
8.27156,40.96174,11.479,18.865
8.74969,36.47142,10.571,17.725
11.04469,32.28045,9.454,14.903
17.35594,19.75743,11.066,17.48
19.65094,20.30625,13.104,19.91
21.08531,18.80947,11.561,18.518
29.02219,17.56216,11.38,20.648
18.88594,24.29765,9.95,18.715
17.26031,30.5841,9.03,14.115
20.71875,30.40116,8.024,12.808
32.64,25.61148,7.943,14.408
6.83719,75.28778,13.981,19.15
13.05281,76.68477,12.837,17.643
36.43313,51.58885,10.765,15.98
35.38125,48.94454,6.736,11.888
31.7475,50.79057,3.995,8.577
22.99781,60.46971,3.425,9.4
18.7425,67.70412,7.982,35.606
17.2125,75.03832,5.895,22.608
16.35188,79.67832,6.895,19.438
17.26031,74.28993,7.063,16.465
6.07219,80.77596,6.61,14.223
5.88094,78.03187,6.291,12.005
8.51063,68.75187,6.893,15.293
16.30406,54.5325,7.829,18.295
21.32438,44.00519,5.169,17.748
31.41281,35.32389,4.34,9.368
31.26938,26.19356,4.715,9.246
44.94375,11.72474,8.236,15.061
28.92656,3.14323,8.327,16.813
24.62344,2.29506,6.878,12.245
31.26938,1.94581,6.507,10.497
33.75563,1.79613,5.584,10.365
42.77625,2.06222,5.196,10.093
37.8675,5.72101,5.08,13.13
27.82688,29.18711,8.601,20.093
19.26844,46.15056,8.365,18.835
33.75563,35.72303,8.87,20.658
41.97938,25.39528,6.976,18.91
22.13719,48.79487,7.462,23.158
14.67844,57.92519,8.577,37.828
11.42719,63.61294,7.386,27.428
9.13219,68.65208,6.45,15.355
4.06406,72.69337,9.092,21.985
3.10781,76.63488,10.264,26.753
2.53406,75.73682,10.406,25.67
2.00813,65.80821,8.669,28.685
8.17594,40.51271,5.793,19.578
19.93781,27.74023,2.908,5.952
22.08938,26.99184,3.538,5.644
17.02125,32.28045,4.202,7.39
19.17281,33.2783,5.821,9.238
15.25219,40.6125,6.51,12.113
11.80969,44.15486,5.67,9.5
7.07625,46.5996,5.111,7.828
3.58594,48.39573,4.648,7.331
3.49031,50.64089,5.976,8.542
5.355,58.40749,9.165,11.645
2.9325,71.11344,12.995,16.465
19.60313,44.40433,0,0
19.36406,45.70153,0,0
16.4475,54.73207,0,0
15.34781,59.42197,0,0
11.57063,65.25939,0,0
13.57875,65.2095,0,0
7.55438,74.63918,0,0
7.31531,74.93854,0,0
7.2675,75.43746,0,0
5.16375,76.63488,0,0
1.29094,80.4766,0,0
4.9725,76.23574,8.38,18.128
6.98063,68.40262,8.039,16.528
7.50656,63.96219,8.138,18.375
19.07719,47.29809,8.157,18.5
15.34781,37.31959,9.202,24.58
27.10969,19.20861,10.21,29.05
37.72406,11.52517,11.212,30.363
34.37719,10.02839,9.454,19.068
40.01906,5.08904,8.612,18.093
34.18594,8.73119,8.14,15.965
29.97844,15.06754,8.26,17.173
33.915,17.02997,9.727,25.84
23.5875,29.46984,9.273,26.315
1.48219,55.92949,3.629,7.404
21.8025,37.81852,3.456,7.027
29.64375,32.13077,3.128,6.854
12.86156,50.09207,4.142,8.877
8.55844,54.78197,6.479,12.678
19.60313,55.53035,7.665,12.325
16.63875,59.02283,7.204,12.505
20.89406,53.58455,4.734,8.728
20.08125,54.83186,5.972,10.912
12.57469,64.21165,4.793,9.757
11.14031,62.71487,5.594,13.838
11.57063,57.92519,4.645,10.865
6.26344,59.42197,5.854,13.53
8.36719,54.93164,4.605,13.075
5.355,58.32433,3.95,10.354
5.45063,52.83616,4.676,17.048
5.78531,49.84261,4.672,16.478
30.12188,27.69034,4.64,9.135
24.62344,26.34324,4.462,8.273
28.11375,22.45163,4.977,9.669
16.16063,34.47572,4.575,8.591
11.57063,40.86196,3.546,6.729
14.98125,39.64791,3.127,6.244
22.3125,35.58998,3.157,6.605
3.58594,39.11572,6.206,7.347
12.95719,35.32389,5.559,6.643
28.73531,26.84217,5.336,6.31
27.73125,33.17851,4.772,5.891
25.29281,42.25895,6.065,7.626
24.24094,46.20046,5.064,6.89
20.84625,52.38713,5.39,12.85
23.85844,51.18971,5.824,9.34
21.37219,48.14626,5.823,9.657
19.84219,48.34583,5.928,11.53
13.81781,51.28949,5.581,11.736
7.31531,54.88175,4.287,10.16
3.92063,56.22885,3.836,8.5
1.1475,53.43487,4.546,10.824
0.71719,51.13981,4.598,8.073
-0.09562,50.04218,4.494,7.979
3.58594,45.55185,4.171,6.828
6.26344,45.70153,4.099,6.882
4.73344,50.24175,3.846,7.463
3.20344,50.74067,3.677,7.676
2.34281,51.2396,4.098,8.163
1.53,53.38498,4.108,7.807
3.57,52.61996,4.147,8.003
3.1875,49.0277,3.676,7.678
1.67344,28.48862,4.329,6.345
12.38344,26.84217,4.888,7.167
29.97844,20.30625,5.71,13.925
23.81063,34.22626,5.714,10.084
21.42,38.5669,6.199,13.2
7.69781,49.99229,6.096,13.503
6.5025,53.03573,6.317,15.438
4.35094,46.20046,5.638,18.448
2.19938,51.68863,5.081,17.495
2.15156,55.03143,4.941,20.413
4.59,62.41552,5.029,17.008
7.12406,66.40692,6.912,23.485
5.97656,63.41337,6.107,15.455
10.61438,56.72777,5.495,17.303
9.22781,51.38928,3.986,13.086
9.5625,48.99444,2.753,6.733
6.83719,49.09422,2.106,5.736
12.47906,45.15271,1.456,4.479
8.51063,46.25035,1.275,3.322
10.18406,36.92045,2.278,6.386
3.06,37.16991,2.874,5.584
3.77719,24.54711,6.205,8.187
3.825,26.87543,8.08,9.549
3.57,33.72733,7.526,8.6
13.72219,13.77033,4.292,7.352
25.53188,10.07829,3.676,6.942
28.92656,9.87872,2.759,5.079
25.6275,11.67485,2.559,4.838
16.11281,23.24991,2.666,5.874
17.45156,27.09163,3.568,6.786
11.95313,29.98539,4.217,7.793
11.28375,28.23916,3.42,8.215
6.69375,31.73163,2.587,10.324
4.49438,34.32604,2.814,12.586
6.26344,32.5798,3.306,18.992
3.68156,36.17206,2.553,14.907
5.64188,35.42368,3.097,18.523
7.17188,29.03744,2.393,12.849
7.98469,29.2869,3.767,28.713
5.59406,27.74023,2.916,19.116
5.49844,25.69464,4.445,37.785
6.35906,23.79872,1.529,4.998
6.45469,23.59915,1.368,3.079
3.87281,26.14367,1.23,2.656
3.34688,21.80302,0.719,1.715
-1.1475,25.39528,0.676,1.313
-0.8925,27.27457,0.842,1.586
-0.95625,28.73808,2.502,4.037
6.64594,52.08777,4.298,10.897
8.89313,43.20691,4.385,14.483
13.48313,27.59055,3.451,10.158
13.14844,20.50582,2.473,6.311
8.51063,20.35614,1.756,4.577
4.54219,16.86367,2.188,9.376
6.21563,20.20646,3.268,11.928
1.86469,28.6383,2.98,8.681
3.49031,25.99399,4.528,24.8
2.48625,24.19786,3.869,17.684
3.72938,20.6555,4.488,24.208
5.68969,16.86367,3.373,14.082
7.36313,15.76603,3.557,13.745
8.22375,14.16947,3.481,8.452
11.71406,12.57291,3.366,7.36
12.04875,12.17377,3.308,6.466
15.77813,9.57936,3.95,8.591
17.35594,9.23011,4.169,5.798
14.24813,9.67915,6.318,8.025
9.18,13.47098,7.476,9.203
6.31125,15.9656,7.736,9.272
10.08844,12.72259,7.453,10.289
13.26,9.37979,5.832,7.799
10.26375,13.23814,5.566,8.881
9.22781,48.89465,0,0
14.24813,49.54325,0,0
18.26438,48.5454,0,0
27.87469,46.20046,0,0
14.43938,59.52175,0,0
8.70188,71.74542,0,0
8.84531,73.59144,0,0
8.70188,71.29638,0,0
7.21969,71.09681,0,0
4.35094,68.30283,0,0
6.16781,63.51315,0,0
5.88094,58.22455,0,0
5.25938,55.03143,0,0
6.07219,51.83831,0,0
4.15969,48.79487,0,0
8.46281,45.95099,0,0
6.69375,43.30669,0,0
10.3275,40.46282,0,0
15.82594,36.6211,0,0
24.71906,28.68819,0,0
15.77813,37.2697,0,0
10.94906,44.10497,0,0
7.5225,53.21867,0,0
3.63375,54.94827,0,0
31.41281,42.15916,7.089,13.11
22.51969,49.94239,7.57,15.65
32.41688,41.41078,7.325,18.715
31.84313,54.03358,11.194,22.363
15.3,69.60004,10.057,17.592
12.81375,76.23574,5.545,12.756
9.27563,79.92779,3.474,8.778
9.5625,79.97768,3.966,10.922
5.45063,79.1794,4.387,12.225
6.31125,75.13811,4.377,12.565
3.4425,70.74757,4.325,10.235
4.44656,65.2095,4.612,10.461
6.12,55.97939,5.474,16.02
10.23188,49.49336,5.49,15.875
9.65813,39.76432,5.596,12.783
12.28781,31.68174,6.482,14.66
17.06906,23.05034,7.453,21.18
22.99781,20.25636,8.921,27.18
25.81875,19.50797,7.201,16.905
24.38438,18.41033,6.079,13.005
30.02625,15.21721,5.806,12.738
20.2725,26.39313,5.176,12.467
19.89,30.26812,6.557,27.85
13.6425,42.04275,5.247,11.555
48.38625,16.76388,10.625,18.125
39.58875,30.08518,10.292,17.398
31.55625,39.2654,8.946,17.255
18.98156,56.67788,6.74,13.483
11.23594,70.94714,5.847,11.775
12.09656,77.08391,5.381,10.61
7.93688,81.92349,4.613,10.205
7.45875,80.82585,3.534,7.828
7.50656,78.4809,3.568,10.609
5.06813,76.88434,2.979,8.257
3.92063,76.33553,3.381,8.575
4.82906,73.79101,3.238,8.832
5.64188,68.10326,3.186,9.25
6.07219,64.66068,3.485,9.906
7.69781,59.2224,3.1,8.202
9.89719,48.64519,4.607,12.895
15.34781,36.6211,6.019,13.273
24.0975,25.24561,7.838,17.285
22.51969,31.23271,11.203,19.688
30.79125,18.6099,9.965,16.31
13.19625,40.21336,8.745,14.53
14.96531,35.62325,8.066,13.575
15.10875,32.46339,7.853,14.808
19.38,50.22512,8.002,13.46
21.46781,74.09036,8.36,14.43
55.845,49.04433,8.428,14.43
45.32625,65.30928,7.982,13.783
25.19719,90.4551,7.607,15.1
23.18906,92.05166,7.276,14.138
14.72625,91.60263,5.183,10
10.66219,104.57468,5.64,10.745
6.55031,120.54028,5.576,11.02
6.78938,123.78329,5.879,11.05
5.88094,116.34931,5.762,10.915
4.92469,108.56608,4.97,10.326
5.355,96.04306,5.082,9.846
7.41094,85.11661,4.64,9.911
6.02438,75.8366,4.278,8.919
6.31125,60.86885,5.024,9.667
8.65406,46.74927,5.333,10.865
11.23594,39.06583,6.151,11.333
12.00094,29.98539,6.196,10.753
14.00906,31.58195,5.477,10.009
23.28469,22.40173,6.428,10.761
43.84406,8.93076,7.054,12.51
33.03844,19.70754,6.127,10.478
19.69875,40.91185,6.394,11.633
59.2875,4.05792,10.717,17.918
85.68,3.54237,10.288,18.175
72.91406,16.31485,12.177,21.735
82.66781,19.35829,11.515,20.6
59.71781,49.54325,7.928,15.613
50.68125,68.5024,6.981,15.965
19.41188,116.34931,4.871,13.125
19.55531,125.67921,5.477,13.945
16.01719,135.95706,5.635,12.265
14.67844,135.50803,6.818,22.433
12.33563,130.76824,6.099,16.985
9.51469,129.67061,5.718,14.188
8.89313,126.72695,6.45,15.385
8.60625,117.49684,7.332,19.215
13.33969,97.44005,7.403,17.805
28.20938,64.06197,8.472,22.538
39.15844,47.99659,9.925,26.75
38.68031,44.50411,11.092,26.423
44.65688,37.76862,11.623,26.308
47.86031,35.02454,9.966,17.608
32.99063,46.74927,9.214,16.173
20.60719,56.82756,9.015,14.773
17.11688,65.80821,8.617,13.773
14.34375,70.64778,8.534,14.2
18.29625,65.32591,8.419,13.523
31.31719,41.21121,6.65,12.075
31.89094,38.36733,6.892,13.065
33.2775,42.00949,6.507,13.278
25.00594,52.28734,6.405,13.685
20.22469,61.16821,6.17,14.73
25.10156,75.48735,6.882,18.755
24.62344,84.76736,6.828,19.638
18.02531,97.04091,7.237,21.325
19.5075,100.78285,7.763,21.8
25.14938,98.63747,8.4,24.158
29.59594,91.70242,7.875,19.933
33.37313,86.41381,8.765,24.838
26.05781,91.60263,8.252,19.868
18.69469,91.1536,8.573,20.71
23.3325,76.93424,8.443,17.39
25.53188,63.11401,9.594,19.318
45.85219,24.99614,13.703,26.818
48.91219,12.02409,14.918,31.725
43.03125,5.73764,15.479,31.225
45.18281,2.99355,14.451,26.508
54.79313,2.24516,10.953,19.16
56.41875,5.03914,18.168,25.688
45.135,25.14582,10.469,17.273
80.1975,1.92918,10.354,16.49
15.87375,44.25465,10.939,20.298
31.65188,32.67959,12.42,21.703
38.91938,30.08518,12.201,21.985
40.9275,36.92045,11.019,22.085
36.81563,48.24605,11.274,22.88
32.60813,64.71057,9.701,23.7
13.33969,91.1536,6.417,14.743
17.64281,91.90199,8.117,17.223
16.16063,93.49855,8.443,19.108
13.81781,82.42241,8.611,20.168
